created_da,created_us,global_id,idpct,idpct_txt,last_edi_1,last_edite,name,name_tmp,num,objectid,shape_area,shape_len,town_no
1899-11-30T00:00:00.000Z,,{E0FA7F43-0BAC-482E-A8E4-56AB091C0B82},8600031,8600031,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,31,882,5334210.89724,14491.6660327,86
1899-11-30T00:00:00.000Z,,{4835C6B4-C7C5-49E3-B072-AADA2199292C},8600038,8600038,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,38,883,23913260.1627,26274.2290025,86
1899-11-30T00:00:00.000Z,,{045C7D4E-40E8-4415-B767-35439322B8CB},8600040,8600040,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,40,884,10579515.8496,15790.7565395,86
1899-11-30T00:00:00.000Z,,{008E14C2-EB56-4155-8B4C-6D0FD482C845},8600068,8600068,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,68,885,6165184.27732,10071.9073121,86
1899-11-30T00:00:00.000Z,,{4D393BB9-56B7-4B0A-9F35-7CEEC9EB5859},8600027,8600027,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,27,886,6404175.94575,11495.156837,86
1899-11-30T00:00:00.000Z,,{50858807-D428-4B7A-9D08-1769EB85E440},8600017,8600017,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,17,887,6262122.89929,10048.8339507,86
1899-11-30T00:00:00.000Z,,{E0EFF6B3-D2C9-4877-A97F-C8C7AB63AD0A},8600006,8600006,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,6,888,4790829.51469,10083.0396286,86
1899-11-30T00:00:00.000Z,,{0B7EEDAA-B843-4683-9E72-02DC103501FF},8600071,8600071,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,71,889,7118493.04214,10674.6189561,86
1899-11-30T00:00:00.000Z,,{0B7B91FA-B1FA-4AC4-A756-3CF98A1F60F7},8600015,8600015,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,15,890,61167893.9623,43533.9720818,86
1899-11-30T00:00:00.000Z,,{9E03F8D0-2C4A-46AF-B848-441F444C3872},8600065,8600065,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,65,891,25181237.347,25052.4001511,86
1899-11-30T00:00:00.000Z,,{F040C7B2-F758-47E8-8F1D-1DCCD478BF4C},8600019,8600019,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,19,892,5074577.19526,11250.7564488,86
1899-11-30T00:00:00.000Z,,{88B51389-9318-4A1A-8843-56B3D353CB1D},8600024,8600024,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,24,893,33860938.7996,34428.9187594,86
1899-11-30T00:00:00.000Z,,{78EE2F1C-7677-44A4-8A6F-991AFDDB28AC},8600003,8600003,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,3,894,6653278.76274,13838.8101173,86
1899-11-30T00:00:00.000Z,,{A188C7A9-5D4B-45D9-91CB-0DC362D1F2DA},8600025,8600025,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,25,895,13586055.6573,21213.5193645,86
1899-11-30T00:00:00.000Z,,{6AD4BFC2-40A4-4D67-BF84-611E19985113},8600069,8600069,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,69,896,4537269.55197,10319.2500138,86
1899-11-30T00:00:00.000Z,,{E209326C-A38B-4719-B636-35C0D611FBEF},8600047,8600047,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,47,897,15264175.7179,18245.8609802,86
1899-11-30T00:00:00.000Z,,{ACD07C1C-71A5-43B3-8B5B-8629BD0D1762},8600046,8600046,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,46,898,4625833.54247,11359.6304867,86
1899-11-30T00:00:00.000Z,,{F95CDD08-F27D-40E1-AB22-416279176997},8600013,8600013,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,13,899,10278854.6831,18737.5108503,86
1899-11-30T00:00:00.000Z,,{E657D904-77F2-411F-B558-83F176189332},8600014,8600014,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,14,900,11559799.9508,16338.6846051,86
1899-11-30T00:00:00.000Z,,{30590391-BDC3-495D-AD60-360DAFF58895},8600050,8600050,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,50,901,4125370.29116,11016.6243676,86
1899-11-30T00:00:00.000Z,,{CD1055E7-6442-4DD6-991D-D1E92EA1AE28},8600041,8600041,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,41,902,6534119.17935,10243.9137811,86
1899-11-30T00:00:00.000Z,,{B4E1FB55-6A0E-4BAF-A83F-C2BF7B5AEC5E},8600074,8600074,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,74,903,4054768.33669,8483.74512607,86
1899-11-30T00:00:00.000Z,,{EEA48356-4AE3-4FBA-B4AE-A55C31B645EE},8600012,8600012,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,12,904,8552199.3954,18072.5092026,86
1899-11-30T00:00:00.000Z,,{5D21C3D1-2CBF-4465-B9D1-E23489284232},8600011,8600011,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,11,905,6525154.87019,13114.2235456,86
1899-11-30T00:00:00.000Z,,{A354BCA0-A20E-4335-B0E1-9F1CFD8A7B2C},8600072,8600072,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,72,906,8848356.50251,14775.2226517,86
1899-11-30T00:00:00.000Z,,{AF285E36-BB5A-487F-B53A-15D859A3E8DA},8600049,8600049,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,49,907,5030987.79541,9176.63057246,86
1899-11-30T00:00:00.000Z,,{BFAF7A5C-6D9C-4FA0-B1AD-C6A6D586495E},8600005,8600005,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,5,908,5878678.17007,10653.7848709,86
1899-11-30T00:00:00.000Z,,{A096C6FF-73D6-4369-9264-83694A5A3EFB},8600067,8600067,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,67,909,7093017.39426,10622.0722416,86
1899-11-30T00:00:00.000Z,,{E9AF0111-9A5C-4C6D-82ED-E1C3CE655046},8600073,8600073,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,73,910,28369299.2884,21338.3696917,86
1899-11-30T00:00:00.000Z,,{4D1763D1-4485-4CC4-9D78-FF981E796269},8600063,8600063,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,63,911,13971390.6241,20709.4542325,86
1899-11-30T00:00:00.000Z,,{C0CE3569-2687-4ABB-B7F2-A98B3F1C5D5B},8600061,8600061,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,61,912,5534741.46111,12293.9383209,86
1899-11-30T00:00:00.000Z,,{9E4A04E9-5E35-4B61-B82A-324A9139999D},8600044,8600044,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,44,913,8820114.37189,15192.718824,86
1899-11-30T00:00:00.000Z,,{54352984-7DA1-4B90-913C-0C8B7A81137C},8600051,8600051,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,51,914,10757944.9819,15165.6230754,86
1899-11-30T00:00:00.000Z,,{A3089003-0A2D-4102-8216-9D295DD72729},8600058,8600058,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,58,915,9199982.15234,18922.9111668,86
1899-11-30T00:00:00.000Z,,{255F36EB-B7CF-4E23-8451-94CF99310289},8600042,8600042,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,42,916,15434105.6199,18590.1524388,86
1899-11-30T00:00:00.000Z,,{D0B15CDF-71AF-42ED-AF67-31B298DA207C},8600023,8600023,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,23,917,5585037.63099,10302.5843846,86
1899-11-30T00:00:00.000Z,,{03A6164F-7146-4259-A332-E852A9337931},8600043,8600043,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,43,918,7067811.52747,13589.1132276,86
1899-11-30T00:00:00.000Z,,{553D1BC1-E9CF-4EE3-A00B-FB3B11CC60F4},8600045,8600045,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,45,919,8424044.27373,14034.5554729,86
1899-11-30T00:00:00.000Z,,{74661ADD-498A-4EBC-B8F5-434C5B172BAC},8600018,8600018,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,18,920,11192661.2292,20918.5470297,86
1899-11-30T00:00:00.000Z,,{41FC2058-D7E9-4019-A87B-231C4858787B},8600026,8600026,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,26,921,4903676.62536,10632.3664183,86
1899-11-30T00:00:00.000Z,,{BA9A80B0-AFA8-4176-9F8D-80F47A409428},8600036,8600036,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,36,922,41242491.0377,39916.084707,86
1899-11-30T00:00:00.000Z,,{044B41D5-5905-4A12-8FAE-2C62C43BE56E},8600060,8600060,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,60,923,7690902.33492,11133.7491206,86
1899-11-30T00:00:00.000Z,,{B9C4C1BF-B920-4A3F-8FE4-F752B65F98E8},8600059,8600059,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,59,924,9628623.16157,17639.4361729,86
1899-11-30T00:00:00.000Z,,{C1115652-D594-4249-9315-308153D117B4},8600057,8600057,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,57,925,13166236.5513,18280.1485249,86
1899-11-30T00:00:00.000Z,,{A38D2EAA-1991-41D1-A186-1EEE4613AB34},8600039,8600039,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,39,926,5923976.02097,12337.1775023,86
1899-11-30T00:00:00.000Z,,{9EC8E5EA-FBC5-4C07-BABE-EE104CAD8B2A},8600008,8600008,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,8,927,6131204.2485,16073.4778517,86
1899-11-30T00:00:00.000Z,,{051838C9-C3C6-4F96-AB1F-3EB993767000},8600070,8600070,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,70,928,9192285.09566,13315.6763215,86
1899-11-30T00:00:00.000Z,,{A5F674B8-E7C4-49B5-AAFF-E8EB11C1A435},8600066,8600066,1899-11-30T00:00:00.000Z,,ORLAND,TOWN OF ORLAND,66,929,6991490.08861,10785.4405574,86
1899-11-30T00:00:00.000Z,,{A60D4B1B-D3FE-4808-A56F-504DEB541825},8700033,8700033,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,33,930,8200825.93578,14080.7112124,87
1899-11-30T00:00:00.000Z,,{A933666F-BD8E-493F-BC8D-45A568CEAEA1},8700058,8700058,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,58,931,5095092.10739,10546.2556685,87
1899-11-30T00:00:00.000Z,,{788055E0-53BB-4B87-B425-8C63212DA97B},8700060,8700060,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,60,932,6020872.1995,13706.6472243,87
1899-11-30T00:00:00.000Z,,{F26028D6-8D0C-4C97-A381-00B687B52C69},8700004,8700004,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,4,933,4645149.35504,10065.6162944,87
1899-11-30T00:00:00.000Z,,{5C96A1AF-EB0B-47EA-AE94-DCDC84160850},8700015,8700015,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,15,934,44577706.231,29805.3353968,87
1899-11-30T00:00:00.000Z,,{EAEA48C1-29A7-4651-9FB5-C3086AE3E1D3},8700020,8700020,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,20,935,5543312.46496,9578.28270201,87
1899-11-30T00:00:00.000Z,,{0E762203-556E-4BC4-8598-97300DDAE2FF},8700024,8700024,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,24,936,14556589.4782,25371.1683284,87
1899-11-30T00:00:00.000Z,,{5D2D5916-39FC-49A6-B4F0-E79D850A236F},8700021,8700021,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,21,937,9770158.62628,13475.034776,87
1899-11-30T00:00:00.000Z,,{9E038930-5EA8-4457-80F5-4D3741659BAB},8700052,8700052,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,52,938,15312543.1332,20292.0377819,87
1899-11-30T00:00:00.000Z,,{AEA250D5-A546-4E81-8808-E389AECBAAEA},8700062,8700062,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,62,939,17799235.6078,21334.2129221,87
1899-11-30T00:00:00.000Z,,{69A12AFE-71D4-4C56-A3AD-A08C2946CBA3},8700011,8700011,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,11,940,8503623.79733,14870.5683027,87
1899-11-30T00:00:00.000Z,,{DA5A6A5E-3513-44EE-BEAB-B5112D6B8605},8700019,8700019,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,19,941,8933590.96592,19719.0038521,87
1899-11-30T00:00:00.000Z,,{1818DD5B-8E90-43E3-AAC6-6646C286556A},8700013,8700013,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,13,942,11028757.3205,22119.3245044,87
1899-11-30T00:00:00.000Z,,{4126D611-33F5-43F1-A596-F8AA1C6507FD},8700005,8700005,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,5,943,13044347.6923,16341.6336028,87
1899-11-30T00:00:00.000Z,,{FC4ED44D-C397-4BA6-934F-128ECDC724C5},8700051,8700051,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,51,944,7227928.48784,11128.4821947,87
1899-11-30T00:00:00.000Z,,{F4C638EF-9572-40F2-9BA1-5E1E571D5874},8700040,8700040,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,40,945,15791444.9455,25973.5799646,87
1899-11-30T00:00:00.000Z,,{3C219D79-CB74-4C77-8EFF-5EEC76ADF06B},8700047,8700047,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,47,946,40411311.4085,35139.7268567,87
1899-11-30T00:00:00.000Z,,{BCB84CBF-88D0-4C7F-BF7B-75A9877B1A39},8700039,8700039,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,39,947,17133495.6839,20557.1973441,87
1899-11-30T00:00:00.000Z,,{58A0E381-FC72-4D82-A39B-8B532A21FDC2},8700022,8700022,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,22,948,5940013.62273,11327.3494674,87
1899-11-30T00:00:00.000Z,,{0A9F8074-DEB8-4D33-89E8-2A9BA3CAB44E},8700059,8700059,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,59,949,8855347.47574,22391.6574291,87
1899-11-30T00:00:00.000Z,,{3D7D41DA-266A-4C0F-B11C-0F8CF00463B4},8700027,8700027,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,27,950,3517050.7669,9871.83405985,87
1899-11-30T00:00:00.000Z,,{E90FE58C-3785-4C3C-96E8-E5511F714FB7},8700054,8700054,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,54,951,11310606.6495,20567.0877047,87
1899-11-30T00:00:00.000Z,,{71F718B5-40EF-4C7C-937C-BDBD1F12E29B},8700028,8700028,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,28,952,5327635.8028,9485.92698579,87
1899-11-30T00:00:00.000Z,,{E770E9E5-566C-410E-85EF-56D25BFDFA21},8700063,8700063,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,63,953,12637791.5582,18052.6634802,87
1899-11-30T00:00:00.000Z,,{06A28C6D-9933-4275-8305-A2430C539501},8700041,8700041,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,41,954,14624714.57,26706.2444758,87
1899-11-30T00:00:00.000Z,,{F0E49EE2-E290-4A18-A7B2-B1F622A0225D},8700016,8700016,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,16,955,8004181.98952,15616.3013122,87
1899-11-30T00:00:00.000Z,,{4DCDE7FC-11D8-4788-8176-A0A096BF3C51},8700066,8700066,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,66,956,10704779.5246,16876.6914991,87
1899-11-30T00:00:00.000Z,,{929CE7B2-C546-45CF-84CA-DF00C9AE1822},8700026,8700026,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,26,957,8236450.83741,16033.4759878,87
1899-11-30T00:00:00.000Z,,{2B498361-4C0E-4E7F-9A8F-858B7AB9D383},8700053,8700053,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,53,958,9454514.55053,15755.6744743,87
1899-11-30T00:00:00.000Z,,{F35F5514-83C7-4F35-B8AD-7D725D0AF479},8700025,8700025,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,25,959,5180732.13398,13614.6775826,87
1899-11-30T00:00:00.000Z,,{64A732F5-C38B-46A5-B810-FDE18B76B994},8700007,8700007,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,7,960,9539462.51538,14896.1355488,87
1899-11-30T00:00:00.000Z,,{94F50BAD-4FB6-48BA-A1B6-A21DB471833E},8700018,8700018,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,18,961,6917043.73129,12436.89418,87
1899-11-30T00:00:00.000Z,,{7917C60A-0CBD-4DDE-B61E-E3DAB014CC2A},8700008,8700008,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,8,962,8096848.66575,17269.9292181,87
1899-11-30T00:00:00.000Z,,{1E2E0420-39C4-4E1F-BB67-8D23BBF4E756},8700064,8700064,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,64,963,9245571.03549,14758.1403815,87
1899-11-30T00:00:00.000Z,,{EF0C8817-48A7-488E-B0AA-7559B1699484},8700045,8700045,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,45,964,6116415.0406,12872.7571469,87
1899-11-30T00:00:00.000Z,,{0AD00140-25A7-4687-BAE3-95F5DEA0C93D},8700036,8700036,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,36,965,15921423.2332,26336.3398836,87
1899-11-30T00:00:00.000Z,,{D07F2540-E15C-4E6E-9B4E-643224C3D4D1},8700037,8700037,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,37,966,8854116.81924,15085.7551349,87
1899-11-30T00:00:00.000Z,,{000D4844-1F74-4216-B92A-4DD0D8BFDAB6},8700065,8700065,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,65,967,5490067.07656,9675.18263483,87
1899-11-30T00:00:00.000Z,,{711DB642-8C8F-4362-A646-B3FCB7EB9028},8700029,8700029,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,29,968,9072082.81328,14319.1693271,87
1899-11-30T00:00:00.000Z,,{54061785-9FA7-4A57-84B5-F27C65E5F850},8700055,8700055,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,55,969,6799655.72326,11969.2239526,87
1899-11-30T00:00:00.000Z,,{3DF7F57C-0A49-47B4-A95F-6C67BE4FED0F},8700050,8700050,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,50,970,11046295.5896,16000.6252778,87
1899-11-30T00:00:00.000Z,,{8451B283-BB6E-4608-93DE-E215507F56B9},8700043,8700043,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,43,971,8702630.22047,15793.5961528,87
1899-11-30T00:00:00.000Z,,{AE63BC16-51C8-4FFD-926C-2EE1B9A31CEC},8700034,8700034,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,34,972,79323784.3386,42877.2919366,87
1899-11-30T00:00:00.000Z,,{FF6A0785-3E82-485D-BD9F-DC43731E9164},8700012,8700012,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,12,973,48314306.5035,47892.9503987,87
1899-11-30T00:00:00.000Z,,{9B7D2A8A-2FA3-4451-B867-BC4888CF12B1},8700010,8700010,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,10,974,33070669.221,27355.9667579,87
1899-11-30T00:00:00.000Z,,{B0483356-D83C-4A73-8C24-7951D0073FA6},8700067,8700067,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,67,975,31886131.4067,33178.1860436,87
1899-11-30T00:00:00.000Z,,{7D153902-CCC0-467A-9E15-92B583405C49},8700056,8700056,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,56,976,13642024.168,17321.4766703,87
1899-11-30T00:00:00.000Z,,{340316C9-2689-44F7-AC59-A1A87BE84C69},8700069,8700069,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,69,977,7353153.96917,13268.6025961,87
1899-11-30T00:00:00.000Z,,{EAFB0D6B-E3B2-4287-AAD7-4E399199A57A},8700049,8700049,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,49,978,82975738.0454,52717.3416184,87
1899-11-30T00:00:00.000Z,,{77252A21-1AC1-400A-90BB-EA04C20797B1},8700061,8700061,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,61,979,9812549.1007,17516.4694938,87
1899-11-30T00:00:00.000Z,,{D0FC2C67-153A-4E0E-B73D-5914166788A5},8700057,8700057,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,57,980,11677106.2085,15262.6917686,87
1899-11-30T00:00:00.000Z,,{324D6065-0705-44A2-ADF5-4280DEDF0A4F},8700046,8700046,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,46,981,9104628.67257,17268.8415028,87
1899-11-30T00:00:00.000Z,,{1405007E-978A-4312-8664-0B5189AE9180},8700030,8700030,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,30,982,7521363.1978,11261.5745962,87
1899-11-30T00:00:00.000Z,,{53E3AF82-478B-48D8-BF39-68FBC2A07A97},8700014,8700014,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,14,983,10118657.8143,16011.1601131,87
1899-11-30T00:00:00.000Z,,{1C3EB131-904A-46C6-9645-7E751FC6E4C1},8700031,8700031,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,31,984,4484150.26511,12407.3237908,87
1899-11-30T00:00:00.000Z,,{6648E673-09B8-4505-8E0A-1EED1002A84E},8700042,8700042,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,42,985,16311145.1456,22054.1272581,87
1899-11-30T00:00:00.000Z,,{5484F8A4-28E8-4B0F-BDAD-E83B8F6785CB},8700038,8700038,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,38,986,8819587.91179,19227.7830503,87
1899-11-30T00:00:00.000Z,,{BA553871-0133-480D-8740-003899CE3B09},8700006,8700006,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,6,987,9852907.79998,14138.6949348,87
1899-11-30T00:00:00.000Z,,{62B8B2D6-445D-4438-8930-D59B6ED01124},8700001,8700001,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,1,988,4111326.62572,12302.1941479,87
1899-11-30T00:00:00.000Z,,{A19790DD-DC9B-482E-A9BB-ABF2A17D46AE},8700017,8700017,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,17,989,9345590.21442,16673.5518327,87
1899-11-30T00:00:00.000Z,,{B493BCFA-4E4D-4AC8-BA75-089207098798},8700044,8700044,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,44,990,41159704.7702,33641.8872921,87
1899-11-30T00:00:00.000Z,,{ECB37377-1ACB-4355-910D-DD67D91AAFB0},8700048,8700048,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,48,991,6722293.53872,12671.3580002,87
1899-11-30T00:00:00.000Z,,{F609DC37-ECDF-4F5C-82E8-9BDEC0D43491},8700035,8700035,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,35,992,6185266.56284,14946.6740052,87
1899-11-30T00:00:00.000Z,,{7A803646-990D-4015-81CF-3F774820151F},8700002,8700002,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,2,993,13397552.2121,18697.0756582,87
1899-11-30T00:00:00.000Z,,{231DE434-87DA-49C2-A52B-2E29EC15A681},8700032,8700032,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,32,994,8598972.70209,16836.2547346,87
1899-11-30T00:00:00.000Z,,{3F9991D6-3120-42C7-AE71-9A3F632B1D74},8700023,8700023,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,23,995,22945507.2289,21473.453008,87
1899-11-30T00:00:00.000Z,,{FD9D1457-A145-4995-87E1-369CA987380B},8700003,8700003,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,3,996,28566766.0966,26684.4499299,87
1899-11-30T00:00:00.000Z,,{B71C9544-5920-421C-A862-410367A9229D},8700068,8700068,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,68,997,6798792.38754,12444.1411059,87
1899-11-30T00:00:00.000Z,,{246FA871-7D42-451B-B8E2-820439C5C788},8700009,8700009,1899-11-30T00:00:00.000Z,,PALATINE,TOWN OF PALATINE,9,998,10913440.2969,16470.6262133,87
1899-11-30T00:00:00.000Z,,{5867C3F1-A17F-41CA-A3D8-FA73369A120F},8800019,8800019,1899-11-30T00:00:00.000Z,,PALOS,TOWN OF PALOS,19,999,7543604.73653,11209.7995667,88
1899-11-30T00:00:00.000Z,,{A2D9715A-1286-4ADC-BD6D-ACFDF24282F8},8800006,8800006,1899-11-30T00:00:00.000Z,,PALOS,TOWN OF PALOS,6,1000,5316517.16628,9306.06067805,88
1899-11-30T00:00:00.000Z,,{679F40F5-67E8-4C07-B557-AF553FF06180},8800017,8800017,1899-11-30T00:00:00.000Z,,PALOS,TOWN OF PALOS,17,1001,9696361.15836,13464.4976696,88
1899-11-30T00:00:00.000Z,,{ACFD6D2A-11F4-4E8A-AA0F-FF50ED550016},8800020,8800020,1899-11-30T00:00:00.000Z,,PALOS,TOWN OF PALOS,20,1002,12076835.971,17498.8696759,88
1899-11-30T00:00:00.000Z,,{D693059B-3B05-425B-9409-7EEBA779D95D},8800025,8800025,1899-11-30T00:00:00.000Z,,PALOS,TOWN OF PALOS,25,1003,13053852.5008,19663.0456229,88
1899-11-30T00:00:00.000Z,,{6DACC621-D9C4-49E4-A1E6-5B393222AA3D},8800004,8800004,1899-11-30T00:00:00.000Z,,PALOS,TOWN OF PALOS,4,1004,6414440.33514,10377.1090389,88
1899-11-30T00:00:00.000Z,,{9A1D5999-4F6A-462D-BECD-759DE00AF789},8800031,8800031,1899-11-30T00:00:00.000Z,,PALOS,TOWN OF PALOS,31,1005,9523737.4592,12605.6448782,88
1899-11-30T00:00:00.000Z,,{8AEA5905-1875-45E3-815F-AF183DC3E6AD},8800005,8800005,1899-11-30T00:00:00.000Z,,PALOS,TOWN OF PALOS,5,1006,14770975.2286,22105.7366416,88
1899-11-30T00:00:00.000Z,,{D658E0B6-ADAF-4A47-8CF4-FDB809B01550},8800018,8800018,1899-11-30T00:00:00.000Z,,PALOS,TOWN OF PALOS,18,1007,9274410.85448,15331.5370109,88
